headline,language,label,headline_en,num_evidence,max_rel,mean_rel,p90_rel,max_ent,max_con_used,mean_ent,mean_con,context_mismatch_rate,update_style_rate
ಚೀನಾ ಕೂಡ ಮುಸಲ್ಮಾನರ ಮುಂದೆ ತಲೆಬಾಗಿತು.ಚೀನಾ ಅಧ್ಯಕ್ಷರು ಮುಸ್ಲಿಮರಲ್ಲಿ ಕ್ಷಮೆಯಾಚಿಸಿ ಮಸೀದಿಗೆ ತೆರಳಿ ಪ್ರಾರ್ಥನೆ ಸಲ್ಲಿಸಿದರು.,kn,0,The Chinese president apologized to the Muslims and went to the mosque to pray.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಅಸ್ಸಾಂನಲ್ಲಿ NRC ಪ್ರಾರಂಭವಾಗಿದೆ, ಜನರನ್ನು ಅವರ ಮನೆಗಳಿಂದ ಹೊರಹಾಕಲಾಗುತ್ತಿದೆ, ಮಾಧ್ಯಮಗಳು ಇದನ್ನು ತೋರಿಸುವುದಿಲ್ಲ",kn,0,"NRC has started in Assam, people are being evicted from their homes, the media doesn't show it",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಯೋಗಿ ಜಿ ಅವರಿಗೆ ಪತ್ನಿ ಮತ್ತು ಪುತ್ರಿ ಕೂಡ ಇದ್ದಾರೆ,kn,0,Yogi Ji also has a wife and daughter,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕೋವಿಡ್ 19 ಒಂದು ಬ್ಯಾಕ್ಟೀರಿಯಾವಾಗಿದ್ದು ಇದನ್ನು ಆಸ್ಪಿರಿನ್ ಮೂಲಕ ಚಿಕಿತ್ಸೆ ನೀಡಬಹುದು,kn,0,COVID-19 is a bacterium that can be treated with aspirin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಮಹಾರಾಷ್ಟ್ರ ಮುಖ್ಯಮಂತ್ರಿ ಉದ್ಧವ್ ಠಾಕ್ರೆ ಅವರು ಸೋನಿಯಾ ಗಾಂಧಿ ಅವರ ಭಾವಚಿತ್ರದ ಮುಂದೆ ನಮಸ್ಕರಿಸುತ್ತಿರುವುದನ್ನು ಕಾಣಬಹುದು,kn,0,Maharashtra Chief Minister Uddhav Thackeray can be seen bowing before a portrait of Sonia Gandhi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಇದು ಆಂಧ್ರಪ್ರದೇಶದ ಹಿಂದೂ ದೇವಾಲಯವನ್ನು ಮುಸ್ಲಿಮರ ಬಂಧನ ಕೇಂದ್ರವನ್ನಾಗಿ ಮಾಡಿರುವ ವಿಡಿಯೋ,kn,0,This is a video of a Hindu temple in Andhra Pradesh being turned into a Muslim detention center.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕಾಂಗ್ರೆಸ್ ಗೆದ್ದು 24 ಗಂಟೆ ಕಳೆದರೂ ಬಾಬರಿ ಮಸೀದಿಯನ್ನು ಕಿತ್ತೊಗೆಯುತ್ತೇವೆ ಎಂದು ಪಾಕಿಸ್ತಾನದ ಘೋಷಣೆಗಳು ಮೊಳಗುತ್ತಿವೆ.,kn,0,Pakistan's announcements that the Babri Mosque will be demolished after 24 hours after the Congress's victory.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭ್ರಷ್ಟ ಮಾಧ್ಯಮದ ವಿರುದ್ಧ ಭಾರತದಲ್ಲಿ ಮೊಟ್ಟಮೊದಲ ಬಾರಿಗೆ ಅದ್ಭುತ ಪ್ರದರ್ಶನವಾದ ಆಜ್ ತಕ್ ಸುದ್ದಿವಾಹಿನಿ ತೋರಿಸಿದ ನಕಲಿ ಸುದ್ದಿಯನ್ನು ಪ್ರತಿಭಟಿಸಲು ಜನರು ಬೀದಿಗಿಳಿದರು.,kn,0,"People took to the streets to protest the fake news showcased by the Az Tak news channel, India's first spectacular show against corrupt media.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತೀಯ ನಟ ಅನುಪಮ್ ಖೇರ್ ನೇಪಾಳಿ ಮತ್ತು ನೇಪಾಳಿ ಚಿಹ್ನೆಗಳ ಬಗ್ಗೆ ಸಕಾರಾತ್ಮಕ ಕಾಮೆಂಟ್ ಮಾಡಿದ್ದಾರೆ,kn,0,Indian actor Anupam Kher has made positive comments about Nepali and Nepali symbols,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕಾಂಗ್ರೆಸ್ ನಾಯಕ ಶೇರ್ ಮಾಡಿರುವ ವಿಡಿಯೋದಲ್ಲಿ ಪ್ರಜ್ಞಾಹೀನ ಮಹಿಳೆಯ ಬಳಿ ಕುಳಿತಿದ್ದ ಇಬ್ಬರು ಪುಟ್ಟ ಮಕ್ಕಳು ಆಕೆಯ ತಲೆ ಮೇಲೆ ನೀರು ಸುರಿಯುತ್ತಿದ್ದಾರೆ,kn,0,"In a video shared by a Congress leader, two young children sitting next to an unconscious woman pouring water over her head.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಮಾಶಾ ಅಲ್ಲಾ, ಖುರಾನ್ ಅನ್ನು ತನ್ನದೇ ಆದ ರೀತಿಯಲ್ಲಿ ಭಾಷಾಂತರಿಸುವ ಬಗ್ಗೆ ಮಾತನಾಡಿದ ಚೀನಾದ ಪ್ರಧಾನಿ ಕೊರೊನಾ ವೈರಸ್‌ನಿಂದ ರಕ್ಷಿಸಲು ಅಲ್ಲಾಹನೇ ಏಕೈಕ ಮಾರ್ಗ ಎಂದು ಅರಿತು ಪ್ರಾರ್ಥಿಸಲು ಮಸೀದಿಗೆ ತೆರಳಿದರು.",kn,0,"Speaking about Mashallah, translating the Quran in his own way, the Chinese Prime Minister went to the mosque to pray, realizing that Allah is the only way to protect him from the coronavirus.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JEE ಅಡ್ವಾನ್ಸ್ಡ್ ಮುಂದೂಡಲಾಗಿದೆ JEE ಅಡ್ವಾನ್ಸ್ಡ್ ಪರೀಕ್ಷೆಯನ್ನು ಮುಂದೂಡಲಾಗಿದೆ JEE ಅಡ್ವಾನ್ಸ್ಡ್ ಪರೀಕ್ಷೆಯನ್ನು ಹಲವು ವೆಬ್‌ಸೈಟ್‌ಗಳಲ್ಲಿ ಮುಂದೂಡಲಾಗಿದೆ, ಈ ಹಿಂದೆಯೇ ಪರೀಕ್ಷೆಯನ್ನು ದಿನಾಂಕ 23 ನೇ ಸೆಪ್ಟೆಂಬರ್ 23 ರಂದು ನಡೆಸಲಾಗುವುದು ಎಂದು ತಿಳಿಸಲಾಗಿತ್ತು",kn,0,"JEE Advanced Exam Postponed JEE Advanced Exam Postponed JEE Advanced Exam Postponed on several web sites, earlier it was reported that the exam will be held on 23rd September",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಸೆಪ್ಟೆಂಬರ್ 9 ರಂದು ಮುಂಬೈನಲ್ಲಿ ಕಂಗನಾ ರನೌತ್ ಅವರನ್ನು ಸ್ವಾಗತಿಸುತ್ತಿರುವಾಗ ರಾಜ್ ಠಾಕ್ರೆ ಸಂಜಯ್ ರಾವತ್ ಅವರಿಗೆ ಸವಾಲು ಹಾಕಿದರು,kn,0,Raj Thakre challenged Sanjay Rawat while welcoming Kangana Ranaut in Mumbai on 9th September,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಶಾಹೀನ್‌ಬಾಗ್‌ನಲ್ಲಿ ಹಣ ಪಾವತಿಗಾಗಿ ಪ್ರತಿಭಟನೆ ನಡೆಸಿದ್ದಕ್ಕೆ ಮುಸ್ಲಿಂ ಮಹಿಳೆಯರಿಗೆ ನಾಚಿಕೆಯಾಗುತ್ತಿದೆ,kn,0,Muslim women are ashamed of protesting for payment in Shaheen Bagh,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಎಲ್ಲರಿಗೂ ಶುಭ ಸಂಜೆ ದಯವಿಟ್ಟು ನೀವು ಯುಕೆಯಲ್ಲಿ ವಿಶೇಷವಾಗಿ ಲಂಡನ್‌ನಲ್ಲಿ ಸಂಬಂಧಿಕರು ಮತ್ತು ಸ್ನೇಹಿತರನ್ನು ಹೊಂದಿದ್ದರೆ ದಯವಿಟ್ಟು ರೈಲ್ವೆ ನಿಲ್ದಾಣಗಳಲ್ಲಿ ಜಾಗರೂಕರಾಗಿರಿ ಎಂದು ಅವರಿಗೆ ತಿಳಿಸಿ, ಯಾರಾದರೂ ಲಂಡನ್‌ನಲ್ಲಿ ರೈಲು ಹಳಿಗಳ ಮೇಲೆ ಜನರನ್ನು ತಳ್ಳುತ್ತಿದ್ದಾರೆ",kn,0,"If you have relatives and friends in the UK, especially in London, please tell them to be careful at the railway stations, someone is pushing people on the railways in London.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕುವೈತ್‌ನಲ್ಲಿ ಹೆಚ್ಚಿನ ತಾಪಮಾನದಿಂದಾಗಿ ಕಾರುಗಳು ಕರಗುತ್ತಿವೆ,kn,0,High temperatures in Kuwait are melting cars,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಅಗತ್ಯ ವಸ್ತುಗಳನ್ನು ಖರೀದಿಸುವಾಗ ಯಾರಾದರೂ ವಾಹನದಲ್ಲಿ ಸಿಕ್ಕಿಬಿದ್ದರೆ ಅವರ ವಾಹನವನ್ನು ಜಪ್ತಿ ಮಾಡಲಾಗುತ್ತದೆ,kn,0,"If someone gets stuck in a vehicle while buying necessities, their vehicle is confiscated.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWAT ತಂಡವು ಚೀನಾದಲ್ಲಿ ಕರೋನವೈರಸ್ ಸಂತ್ರಸ್ತರನ್ನು ಬಂಧಿಸುತ್ತಿರುವುದನ್ನು ವೀಡಿಯೊ ತೋರಿಸುತ್ತದೆ,kn,0,Video shows SWAT team detaining coronavirus victims in China,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನೃತ್ಯ ಮಾಡುವಾಗ ಮೃತದೇಹಗಳನ್ನು ಹೊತ್ತ ಪೊಲೀಸರು,kn,0,Police carrying bodies while dancing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ರಾಮಮಂದಿರ ನಿರ್ಮಾಣ ಗುತ್ತಿಗೆ ಪಡೆದಿರುವ ಎಲ್ ಅಂಡ್ ಟಿ ಗ್ರೂಪ್, ಮಂದಿರ ನಿರ್ಮಾಣಕ್ಕೆ ಎಲ್ ಆ್ಯಂಡ್ ಟಿ ಒಂದು ಪೈಸೆಯನ್ನೂ ತೆಗೆದುಕೊಳ್ಳುವುದಿಲ್ಲ ಎಂದು ಘೋಷಿಸಿದೆ.",kn,0,L&T Group has announced that L&T will not charge a penny for the construction of the temple.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಯಾವುದೇ ಸಂದರ್ಭದಲ್ಲೂ ಡಿಸೆಂಬರ್ ವರೆಗೆ ಶಾಲೆಗಳನ್ನು ತೆರೆಯದಿರಲು ಕೇಂದ್ರ ಸರ್ಕಾರ ನಿರ್ಧರಿಸಿದೆ,kn,0,The Central Government has decided not to open schools till December under any circumstances.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಸತ್ಯಮೇವ ಜಯತೇ ಎಂದಿದ್ದ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ನ ಚಿಹ್ನೆಯನ್ನು ಯತೋ ಧರ್ಮಸ್ತೋ ಜೈ ಎಂದು ಬದಲಾಯಿಸಲಾಗಿದೆ,kn,0,"The Supreme Court's logo, which was called SatyaMev Jayate, has been changed to Yato Dharmasto Jai",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಬಿಬಿಸಿ ನ್ಯೂಸ್ ಸ್ಟಂಟ್ ವಿಫಲವಾದ ನಂತರ ಡ್ವೇನ್ ದಿ ರಾಕ್ ಜಾನ್ಸನ್ 47 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ ನಿಧನರಾದರು,kn,0,Dwayne the Rock Johnson died at the age of 47 after the BBC News stunt failed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತೀಯ ಮುಸ್ಲಿಮರ ಮೇಲೆ ಆರೆಸ್ಸೆಸ್ ಸದಸ್ಯರು ದಾಳಿ ನಡೆಸಿದರು,kn,0,Areses members attacked Indian Muslims,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ದೇಶದಲ್ಲಿ ಕರೋನಾ ಸಾಂಕ್ರಾಮಿಕ ರೋಗವನ್ನು ಎದುರಿಸಲು ರಾಜಕೀಯ ನಾಯಕತ್ವವು ಗಂಭೀರವಾಗಿ ಯೋಚಿಸುತ್ತಿದೆ ಎಂದು ಲೇಖನದಲ್ಲಿ ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ.,kn,0,The article mentioned that political leadership is seriously considering tackling the coronavirus pandemic in the country.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನ್ಯಾಷನಲ್ ಏರೋನಾಟಿಕ್ಸ್ ಅಂಡ್ ಸ್ಪೇಸ್ ಅಡ್ಮಿನಿಸ್ಟ್ರೇಷನ್ ನಾಸಾ ಓಂ ಅನ್ನು ಸೂರ್ಯನಿಂದ ಹೊರಸೂಸುವ ಶಬ್ದ ಎಂದು ದಾಖಲಿಸಿದೆ.,kn,0,The National Aeronautics and Space Administration has documented NASA OM as the sound emitted by the sun.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಒಬ್ಬ ಗಾಂಧಿ ಸತ್ತ ಸಾವಿರಾರು ಹಿಂದೂಗಳು ಸತ್ತರು ಮತ್ತೊಂದು ಗಾಂಧಿ ಸತ್ತರು ಸಾವಿರಾರು ಸಿಖ್ಖರನ್ನು ಸುಟ್ಟರು ಮೂರನೇ ಗಾಂಧಿ ಸತ್ತರು ಸಾವಿರಾರು ತಮಿಳರು ಕೊಲ್ಲಲ್ಪಟ್ಟರು ಇದು ಗಾಂಧಿ ಕುಟುಂಬದ ತ್ಯಾಗ.,kn,0,One Gandhi died thousands of Hindus died another Gandhi died thousands of Sikhs burned third Gandhi died thousands of Tamils were killed this is the sacrifice of the Gandhi family.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಪ್ರಧಾನ ಮಂತ್ರಿ ಉಚಿತ ಲ್ಯಾಪ್‌ಟಾಪ್ ವಿತರಣಾ ಯೋಜನೆ 2019 ನರೇಂದ್ರ ಮೋದಿ ಉಚಿತ ಲ್ಯಾಪ್‌ಟಾಪ್ ವಿತರಣಾ ಯೋಜನೆಯಡಿ ಉಚಿತ ಲ್ಯಾಪ್‌ಟಾಪ್,kn,0,Prime Minister Free Laptop Delivery Scheme 2019 Narendra Modi Free Laptop Delivery Scheme Free Laptop,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 ಅಥವಾ 4 ಲಕ್ಷಕ್ಕೆ ಪುರುಷರೊಂದಿಗೆ ಮಲಗುವ ಮೂಲಕ ಮಹಿಳೆಯರು ಮಾನಹಾನಿ ಮಾಡುತ್ತಿದ್ದಾರೆ ಎಂದು ಬಿಜೆಪಿ ಸಂಸದ ಉದಿತ್ ರಾಜ್ ಆರೋಪಿಸಿದ್ದಾರೆ.,kn,0,BJP MP Udit Raj has accused women of humiliation by sleeping with men for 2 or 4 lakh.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಉತ್ತರ ಪ್ರದೇಶದಲ್ಲಿ ಪೊಲೀಸ್ ಸಮವಸ್ತ್ರದಲ್ಲಿರುವ ಆರ್‌ಎಸ್‌ಎಸ್ ಮತ್ತು ಬಿಜೆಪಿ ಗೂಂಡಾಗಳು ಕರುಣೆಯಿಲ್ಲದಿರುವುದು ಆಘಾತಕಾರಿ ಸತ್ಯ,kn,0,It is a shocking fact that the RSS and BJP gangs in police uniforms in Uttar Pradesh are ruthless.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಇದು ಇಟಲಿಯಿಂದ 200 ಕ್ಕೂ ಹೆಚ್ಚು ವೈದ್ಯರು ಮತ್ತು ದಾದಿಯರು ಕರೋನವೈರಸ್‌ನಿಂದ ಸಾವನ್ನಪ್ಪಿದ ಫೋಟೋ,kn,0,This is a photo of over 200 doctors and nurses from Italy who have died from the coronavirus.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತೀಯ ವಾಯುಪಡೆಯ ದಾಳಿಯಲ್ಲಿ ಹತರಾದ ಉಗ್ರರ ಸಮಾಧಿಗಳನ್ನು ಪಾಕಿಸ್ತಾನದಲ್ಲಿ ಅಗೆಯಲಾಗುತ್ತಿದೆ,kn,0,Tombs of terrorists killed in Indian Air Force strikes are being excavated in Pakistan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಎನ್‌ಆರ್‌ಸಿ ಮೂಲಕ ರಾಷ್ಟ್ರಧ್ವಜ ಸುಟ್ಟು ರ‍್ಯಾಲಿ ನಡೆಸುವ ಇಂಥವರನ್ನು ದೇಶದಿಂದ ಹೊರ ಹಾಕುವ ಅಗತ್ಯ ಏನಿದೆ ದೇಶದ್ರೋಹಿಗಳನ್ನು ದೇಶದಿಂದ ಹೊರಹಾಕಬೇಕು.,kn,0,It is necessary to expel from the country those who burn the national flag through the NRC and expel the traitors from the country.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತೀಯ ರೈಲ್ವೇ ತನ್ನ ಉದ್ಯೋಗಿಗಳಿಗೆ 55 ವರ್ಷ ಅಥವಾ 30 ವರ್ಷಗಳ ಸೇವೆಯನ್ನು ಪೂರ್ಣಗೊಳಿಸಿದ ನಂತರ ಕಡ್ಡಾಯ ನಿವೃತ್ತಿಯನ್ನು ಬಯಸುತ್ತದೆ.,kn,0,Indian Railways requires compulsory retirement for its employees after completing 55 years or 30 years of service.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಅಂತಿಮವಾಗಿ ಪಾಂಡಿಚೇರಿ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ರಾಮು ಎಂಬ ಭಾರತೀಯ ವಿದ್ಯಾರ್ಥಿಯು ಕೋವಿಡ್ 19 ಗೆ ಪರಿಹಾರವನ್ನು ಕಂಡುಹಿಡಿದನು, ಇದನ್ನು ಡಬ್ಲ್ಯುಎಚ್‌ಒ ಮೊದಲ ಬಾರಿಗೆ ಅನುಮೋದಿಸಿದರು, ಅವರು 2 ಚಮಚ ಜೇನುತುಪ್ಪ ಮತ್ತು ಶುಂಠಿ ರಸವನ್ನು 1 ಚಮಚ ಕರಿಮೆಣಸಿನ ಪುಡಿಯೊಂದಿಗೆ ಬೆರೆಸಿ ಸತತ 5 ದಿನಗಳ ಕಾಲ ಪರಿಣಾಮ ಬೀರುವುದನ್ನು ಸಾಬೀತುಪಡಿಸಿದರು. ಕರೋನಾವನ್ನು ನಿಗ್ರಹಿಸಬಹುದು ಮತ್ತು ಅಂತಿಮವಾಗಿ 100% ನಿರ್ಮೂಲನೆ ಮಾಡಬಹುದು ಇಡೀ ಜಗತ್ತು ಈ ಚಿಕಿತ್ಸೆಯನ್ನು ಸ್ವೀಕರಿಸುತ್ತಿದೆ ಎಂಬುದು ಒಳ್ಳೆಯ ಸುದ್ದಿ ಎಂದರೆ ಇದು 2020 ರ ಕೊನೆಯಲ್ಲಿ ಪ್ರಾರಂಭವಾಯಿತು",kn,0,"Finally, an Indian student named Ramu from Pondicherry University discovered a remedy for COVID-19, which was first approved by the WHO, when he mixed 2 tablespoons of honey and corn juice with 1 tablespoon of peanut powder and proved to be effective for 5 consecutive days. Corona can be suppressed and ultimately 100% eradicated. The good news is that the whole world is receiving this treatment, which started in late 2020.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಸೋನಭದ್ರದ ಬಿಜ್‌ಪುರದಲ್ಲಿ ಬಾವಿಗೆ ನೀರು ತುಂಬಿಸಿದ್ದಕ್ಕೆ ದಲಿತ ಮಹಿಳೆಯನ್ನು ಜಾತಿ ಸಮುದಾಯದವರು ಅಮಾನುಷವಾಗಿ ಥಳಿಸಿದ್ದಾರೆ ಇದು ಪ್ರಜಾಪ್ರಭುತ್ವವೇ?,kn,0,"Is this a democracy that a Dalit woman has been brutally beaten by the caste community for filling a well in Bizpur, Sonabhadhar?",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನೇಪಾಳ ಪ್ರಧಾನಿ ಕೆಪಿ ಒಲಿ ದವಾಶಾ ಜಹಾನ್ ನೇಪಾಳಿ ಅವರ ನಿಜವಾದ ಹೆಸರು ಶಹಾಬ್ಜಿ ಆದರೆ ಭಾರತೀಯರು ಅವರನ್ನು ಷಹಜಹಾನ್ ಎಂದು ಬದಲಾಯಿಸಿದ್ದಾರೆ ನೇಪಾಳ ಶೀಘ್ರದಲ್ಲೇ ತಾಜ್ ಮಹಲ್ ಕುರಿತು ಯುಎನ್‌ನಲ್ಲಿ ಅರ್ಜಿ ಸಲ್ಲಿಸಲಿದ್ದಾರೆ,kn,0,Nepal's Prime Minister K.P. Oli Dhawasha Jahan Nepal's real name is Shahabji but the Indians have changed him to Shahjahan Nepal will soon apply to the UN for the Taj Mahal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಗವಂತ ಈ ಬಾರಿ ಇಡೀ ಜಗತ್ತು ಮತ್ತು ಭಾರತವು ಗಂಭೀರ ಸಮಸ್ಯೆಗಳನ್ನು ಎದುರಿಸುತ್ತಿದೆ ಬಂಗಾಳದಲ್ಲಿ ಕರೋನಾ ಅಂಫಾನ್ ಇದೆ ಮತ್ತು ನಂತರ ಉತ್ತರಾಖಂಡದಲ್ಲಿ ರೈತರ ಮೇಲೆ ಮಿಡತೆ ದಾಳಿ 4 ನೇ ದೇವರು ನಿಮಗೆ ಆಶೀರ್ವದಿಸಲಿ ಈಗ ಪ್ರಾಣಿ ಪಕ್ಷಿಗಳು ಮರಗಳು ಅರ್ಧಕ್ಕಿಂತ ಹೆಚ್ಚು ಪಕ್ಷಿಗಳು ಮತ್ತು ಕಾಡು ಪ್ರಾಣಿಗಳು ಅಪಾಯದಲ್ಲಿದೆ ಲಾರ್ಡ್ ಈ ಭಯಾನಕ ತೊಂದರೆಯಿಂದ ಆದಷ್ಟು ಬೇಗ ನಿಮ್ಮನ್ನು ಹೊರತೆಗೆಯಿರಿ,kn,0,Lord this time the whole world and India are facing serious problems there is a coronavirus outbreak in Bengal and then a frog attack on farmers in Uttarakhand God bless you now animals birds trees more than half the birds and wildlife are in danger Lord get you out of this terrible trouble as soon as possible,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಅಕ್ಟೋಬರ್ 6 ರಂದು ಮಧ್ಯಪ್ರದೇಶದ ಮೊರೆನಾದಲ್ಲಿ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರು ಭಾಷಣ ಮಾಡಿದ ರ್ಯಾಲಿಯಲ್ಲಿ ಪಕ್ಷದ ಅಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ ಮಹಿಳಾ ಕಾರ್ಯಕರ್ತೆಯ ಕೈಯನ್ನು ಹಿಡಿದಿದ್ದಾರೆ.,kn,0,"On October 6th, Congress leaders held a rally in Morena, Madhya Pradesh, holding the hand of a female activist.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತವು ಸಿರಿಯಾ ಮತ್ತು ಪಾಕಿಸ್ತಾನಕ್ಕಿಂತ ಕೆಟ್ಟ ಸ್ಥಿತಿಯಲ್ಲಿದೆ,kn,0,India is worse off than Syria and Pakistan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ನರೇಂದ್ರ ಮೋದಿ ನಂಬರ್ ಒನ್ ಸುಳ್ಳುಗಾರ, ಇಂತಹ ವ್ಯಕ್ತಿಗೆ ಏನು ಗೌರವ ಕೊಡಬೇಕು",kn,0,"Narendra Modi is the number one liar, what honor should be given to such a person?",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಆಗ್ರಾದಲ್ಲಿ ಇದುವರೆಗೆ ಒಟ್ಟು ಕರೋನಾ ಪಾಸಿಟಿವ್ ರೋಗಿಗಳ ಸಾವಿನ ಡೆತ್ ಆಡಿಟ್ ಒಟ್ಟು 1136 ಪ್ರಕರಣಗಳು 79 ಸಾವುಗಳು ಕಳೆದ 109 ದಿನಗಳಲ್ಲಿ ಕಳೆದ 48 ಗಂಟೆಗಳಲ್ಲಿ 28 ಕರೋನಾ ರೋಗಿಗಳು ಸಾವನ್ನಪ್ಪಿದ್ದಾರೆ ಎಂಬ ಸುದ್ದಿ ಸುಳ್ಳು,kn,0,"A total of 1136 deaths, 79 deaths in the last 109 days, 28 deaths in the last 48 hours in Agra so far.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಪಿಎಂ ಮೋದಿ ನವಿಲಿನ ಫೋಟೋ ವೈರಲ್ ಆದ ನಂತರ, ರಾಹುಲ್ ಕೂಡ ಪ್ರಾಣಿಯೊಂದಿಗೆ ಇದೇ ರೀತಿಯ ಫೋಟೋವನ್ನು ಕ್ಲಿಕ್ ಮಾಡಿದ್ದಾರೆ. ರಾಹುಲ್ ಗಾಂಧಿ ಅವರು ಪುಸ್ತಕವನ್ನು ಓದುತ್ತಿರುವಾಗ ಕತ್ತೆ ಕೂಡ ಅವರ ಪಕ್ಕದಲ್ಲಿ ಕುಳಿತಿದ್ದಾರೆ.",kn,0,"After PM Modi's photo of the novel went viral, Rahul also clicked on a similar photo with the animal.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಜನರು ಮೊದಲು ಒಪ್ಪದ ವಿಷಯದ ಬಗ್ಗೆ ಮಾತನಾಡಿದ ಪ್ರಧಾನಿ, ನಾವು 100 ನಗರಗಳಲ್ಲಿ ಬದಲಾವಣೆ ತರುತ್ತೇವೆ, ಇದಕ್ಕಾಗಿ ಕೇಂದ್ರ ಸಚಿವರಿಗೆ ಧನ್ಯವಾದಗಳು.",kn,0,"Talking about what people did not agree on at first, the Prime Minister thanked the Union Minister for bringing change in 100 cities.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ರಿಯಾ ಚಕ್ರವರ್ತಿ ಅವರ ತಂದೆ ಇಂದ್ರಜಿತ್ ಚಕ್ರವರ್ತಿ DRDO ಗೆಸ್ಟ್ ಹೌಸ್‌ಗೆ ತಮ್ಮ ಮನೆಯನ್ನು ತೊರೆದರು CBI ಭಾರತ ಗಣರಾಜ್ಯದ ತನಿಖೆ,kn,0,Rhea Tsarvati's father Indrajit Tsarvati left his home for the DRDO Guest House CBI investigation of the Republic of India,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಬೆದರಿಕೆ ಕರೆ ಬಂದ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಉದ್ಧವ್ ಠಾಕ್ರೆ ನಿವಾಸಕ್ಕೆ ಭದ್ರತೆ ಹೆಚ್ಚಿಸಲಾಗಿದೆ,kn,0,Security has been increased at Uddhav Thakre's residence in the wake of the threat call.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
