headline,label,language,num_evidence,max_rel,mean_rel,p90_rel,max_ent,mean_ent,max_con_used,mean_con,context_mismatch_rate,update_style_rate
‘ఎక్కడిదీ కరోనా ఏమిటీ కరోనా’ అంటూ ప్రజలకు కరోనా వైరస్‌పై అవగాహన కల్పిస్తున్నారు ప్రముఖ గాయకుడు ఎస్పీ బాలసుబ్రహ్మణ్యం. కరోనా మహమ్మారి రోజురోజూకీ విజృంభిస్తోన్న నేపథ్యంలో ప్రపంచవ్యాప్తంగా ఉన్న పలు దేశాలు దాని కట్టడికి ఎంతగానో శ్రమిస్తున్నాయి. మనదేశంలో చాపకింద నీరులా విస్తరిస్తోన్న కరోనా నివారణకు కేంద్ర ప్రభుత్వం 21 రోజులపాటు లాక్‌డౌన్‌ను ప్రకటించిన విషయం తెలిసిందే. దీంతో కొవిడ్‌-19 గురించి ప్రజలకు అవగాహన కల్పించేందుకు ఇప్పటికే పలువురు సినీ తారలు నడుం బిగించారు. కరోనా విస్తరించుకుండా మనం తీసుకోవాల్సిన జాగ్రత్తల గురించి తెలియజేస్తూ.. పలు వీడియోలను రూపొందించి సోషల్‌మీడియా వేదికగా విడుదల చేస్తున్నారు. తాజాగా గాయకుడు ఎస్పీ బాలసుబ్రహ్మణ్యం సైతం తనదైన శైలిలో కరోనా గురించి ఓ ప్రత్యేకమైన పాట పాడి ప్రజలకు అవగాహన కల్పించారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ప్రపంచాన్ని పట్టి పీడిస్తున్న కరోనా వైరస్‌ నివారణ ప్రస్తుతం మందు లేదు. వ్యక్తిగత పరిశుభ్రత, సామాజిక దూరం పాటించడం ద్వారా వైరస్‌ వ్యాప్తిని అడ్డుకోవచ్చని వైద్య నిపుణులు చెబుతున్నారు. ఈ నేపథ్యంలో దేశవ్యాప్తంగా 21రోజుల పాటు లాక్‌డౌన్‌ ప్రకటించారు. ప్రధాని నరేంద్రమోదీ ఇచ్చిన పిలుపు మేరకు అన్ని రాష్ట్ర ప్రభుత్వాలు లాక్‌డౌన్‌ను కఠినంగా అమలు చేస్తున్నాయి. సినీ ప్రముఖులు సైతం సామాజిక మాధ్యమాల వేదికగా కరోనా తీవ్రత గురించి చెబుతూ ప్రజల్లో అవగాహన కల్పిస్తున్నారు. తాజాగా మోహన్‌బాబు తన ట్విటర్‌ వేదికగా ఓ వీడియోను అభిమానులతో పంచుకున్నారు. పెద్దలు చెప్పే మాటలను ప్రతి పౌరుడు గౌరవించాలని మోహన్ బాబు విజ్ఞప్తి చేశారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
పుల్వామా లో దాడి చేసిన ఉగ్రవాదితో రాహుల్ గాంధీ,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"పూరి జగన్నాథ్‌ తనయుడు ఆకాష్‌పూరి హీరోగా నటిస్తున్న చిత్రం ‘రొమాంటిక్‌’. కేతికాశర్మ నాయిక. అనిల్‌ పాడూరి దర్శకుడు. కథ, స్క్రీన్‌ప్లే, సంభాషణలు సమకూర్చడంతోపాటు... ఛార్మితో కలిసి నిర్మించారు పూరి జగన్నాథ్‌. రమ్యకృష్ణ ముఖ్య పాత్ర పోషిస్తున్న ఈ చిత్రాన్ని మే 29న విడుదల చేయనున్నారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఢిల్లీ మెట్రో లిఫ్ట్ లోపల చూడండి దుండగుడు మహిళపై ఘోరమైన దాడితో ఎలా దాడి చేసాడో,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మహిళలకు ‘సువిధ’ పేరుతో జన్‌ ఔషధి కేంద్రాల ద్వారా రూ.2.50కి విక్రయిస్తున్న ఒక్కో శానిటరీ నాప్కిన్‌ను... ఇక నుంచి కేవలం రూపాయికే అందించాలని కేంద్ర ప్రభుత్వం నిర్ణయించింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
హత్రాస్ సామూహిక అత్యాచారానికి గురైన మహిళ రద్దీగా ఉండే గదిలోకి వెళుతుండగా ప్రజలు ఆమె పాదాలను తాకి పూలతో సత్కరిస్తూ ఆశీర్వాదం తీసుకుంటున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
బాక్స్ ఆఫీస్ ఆదాయాల పరంగా కబీర్‌సింగ్ 2023 సంవత్సరంలో అతిపెద్ద చిత్రంగా నిలిచింది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
భారతదేశంచైనా సరిహద్దులో పెరుగుతున్న ఉద్రిక్తత మధ్య రక్షణ మంత్రిత్వ శాఖ తన సైనిక బలాన్ని మరింత బలోపేతం చేయడానికి పెద్ద ఒప్పందం చేసుకుంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మీడియా గొంతును మూయించడం అంటే ప్రజల గొంతును అణచివేయడమే ఒక నిర్దిష్ట వ్యక్తి లేదా ప్రభుత్వం మీడియా ద్వారా బెదిరింపులకు గురైనప్పుడు మాత్రమే ఇది జరుగుతుంది ప్రెస్ గొంతు నొక్కే వారి మాటలు వినండి 130 కోట్ల మంది ప్రజల గొంతు నొక్కే ప్రయత్నం చేస్తున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఆంధ్రప్రదేశ్ లోని వైయస్జగన్ ప్రభుత్వం కొత్తగా పెంచిన ఆర్టీసీ బస్ చార్జీలు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
అల్లాహ్ అనుమతి లేకుండా ఏదీ జరగదు మరియు అతనికి అన్ని విషయాలు తెలుసు అని చైనా అధ్యక్షుడు జీ జిన్‌పింగ్ అన్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కోవిడ్19 వ్యాక్సిన్‌లు పొందిన చాలా మంది వ్యక్తుల కంటే టీకాలు వేయని వ్యక్తులు ఎక్కువ విద్యావంతులని FDA సలహా బోర్డు తెలిపింది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
తెలంగాణ పై ముస్లింలకు ప్రథమ హక్కు ఉంటుంది అని కేసీఆర్ అన్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
రామమందిర భూమి పూజకు తనను ఆహ్వానించకపోతే జలసమాధి చేస్తానని సమాజ్‌వాదీ పార్టీ నాయకుడు ఆజం ఖాన్ అన్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
విద్యుదాఘాతంతో బడి ఆవరణలో విద్యార్థి మృతి ఘటనకు బాధ్యులను చేస్తూ అధికారులు ముగ్గురు ప్రధానోపాధ్యాయులపై సస్పెన్షన్‌ వేటు వేశారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
పంచంలోనే అత్యంత శక్తివంతమైన అమెరికా దేశం ఢిల్లీ యొక్క ArvindKejriwal మోడల్‌ను అనుసరిస్తోంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
అమెరికన్ సెంటర్స్ ఫర్ డిసీజ్ కంట్రోల్ CDC జూన్ 24 2021 నివేదించబడిన కేసుల్లో కేవలం 6% మాత్రమే కోవిడ్19తో మరణిస్తున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
యోగి ఆదిత్యనాథ్ సోదరుడు అసిత్‌నాథ్ బిష్త్ అఖిలేష్ జీ కోసం ప్రచారం చేస్తున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కోవిడ్19ని ఆపడానికి యేసును ప్రార్థించాలని భారతీయ రాజకీయ నాయకుడు ఉద్ధవ్ థాకరే క్రైస్తవులను కోరారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఆసియా చింపాంజీలు పెద్ద దిక్కును కోల్పోయాయి! ‘లిమ్కా బుక్‌ ఆఫ్‌ వరల్డ్‌ రికార్డ్‌’ సాధించిన రీటా... దిల్లీ జూపార్క్‌లో తీవ్ర అనారోగ్యంతో బాధపడుతూ మంగళవారం కన్నుమూసింది. ఆసియా చింపాంజీల్లో పెద్ద వయస్కురాలిగా ఇది లిమ్కా రికార్డులకెక్కింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
యూపీలో యోగి జీ కొత్త పౌల్ట్రీ ఫారం,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ప్రఖ్యాత శిర్డీ సాయిబాబా ఆలయానికి భక్తుల నుంచి 11 రోజుల్లో రూ.17.42 కోట్లు కానుకలుగా లభించాయి. శ్రీ సాయిబాబా సంస్థాన్‌ ట్రస్ట్‌ శనివారం ఈ విషయాన్ని వెల్లడించింది. 2019 డిసెంబరు 23 నుంచి జనవరి 2వ తేదీ దాకా 8.23లక్షల మంది భక్తులు సాయిబాబాను దర్శించుకున్నారు. 1,213.680 గ్రాముల బంగారం, 17,223 గ్రాముల వెండిని కానుకగా సమర్పించారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"దేశీయ పరిజ్ఞానంతో కొత్తగా డిజైన్‌ చేసిన సంపీడిత భారజల రియాక్టర్ల నిర్మాణానికి చర్యలు చేపట్టినట్లు భారత అణు ఇంధన కార్పొరేషన్‌ ఛైర్మన్‌ ఎస్‌.కె.శర్మ తెలిపారు. మొత్తం 10 యూనిట్లు నిర్మిస్తామన్నారు. మొదటి కర్మాగార నిర్మాణం వచ్చే ఏడాది ప్రారంభమయ్యే అవకాశం ఉందని చెప్పారు. అమెరికాలోని వెస్టింగ్‌హౌస్‌ ఎలక్ట్రిక్‌తో కలిసి ఆంధ్రప్రదేశ్‌లో అణు రియాక్టర్లను నిర్మించే విషయమై వాణిజ్య, సాంకేతిక అంశాలపై చర్చలు జరుగుతున్నాయన్నారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"నోయెల్‌ ప్రధాన పాత్రలో తెరకెక్కుతోన్న చిత్రం ‘14’. రతన్‌, వైశాఖ నాయకానాయికలు. లక్ష్మీ శ్రీనివాస్‌ దర్శకుడు. సుబ్బారావ్‌ రాయన, శివకృష్ణ నిచ్చెనమెట్ల నిర్మాతలు. ఈ సినిమా ఫస్ట్‌లుక్‌ మోషన్‌ పోస్టర్‌ని గాయకుడు రాహుల్‌ సిప్లిగంజ్‌ విడుదల చేశారు. దర్శకుడు మాట్లాడుతూ ఈ సినిమాకి ‘14’ అనే పేరు పెట్టడానికి ప్రత్యేకమైన కారణం ఉంది. ఆ అంకె వెనకే ఈ చిత్ర కథ దాగి ఉంటుంది. అదెలా అన్నది తెరపైనే చూడాలి. ఒక కొత్త అంశంతో ఈ చిత్రం రూపొందుతోంది అన్నారు. నోయెల్‌కి ‘కుమారి 21 ఎఫ్‌’కంటే మంచి పేరు ‘14’ తీసుకురావాలన్నారు రాహుల్‌ సిప్లిగంజ్‌.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"సామాజిక మాధ్యమాల్లో చురుగ్గా ఉండే సినీ ప్రముఖులు కరోనా విషయంలో స్పందిస్తున్నారు. తమ వంతు బాధ్యతగా ఎవరి శైలిలో వాళ్లు, ప్రజల్లో అవగాహన పెంపొందించేందుకు ప్రయత్నిస్తున్నారు. తీసుకోవాల్సిన జాగ్రత్తల గురించి చెబుతున్నారు. తాజాగా అగ్ర దర్శకుడు ఎస్‌.ఎస్‌.రాజమౌళి స్పందించారు. ఇలాంటి పరిస్థితుల్లో భయాందోళనలు వ్యాప్తి చెందకుండా ఉండటం అత్యవసరమని ట్వీట్‌ చేశారాయన. ‘‘కరోనాతో ప్రపంచం నిలిచిపోవడం చూస్తే షాకింగ్‌గా ఉంది. కోవిడ్‌19 వ్యాప్తిని నివారించడానికి అందరూ తగిన జాగ్రత్తల్ని పాటించండి’’ అని తెలిపారు రాజమౌళి.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
భారత స్టార్‌ ఆర్చర్‌ దీపిక కుమారి సత్తా చాటింది. ఆసియా ఆర్చరీ ఛాంపియన్‌షిప్‌లో అద్భుత ప్రదర్శనతో స్వర్ణం గెలవడమే కాక.. టోక్యో ఒలింపిక్స్‌ బెర్తూ సంపాదించింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఇస్లామిక్‌ స్టేట్‌ ఐఎస్‌ చీఫ్‌ అబూ బకర్‌ అల్‌ బాగ్దాదీ మృతిలో ప్రధానమంత్రి నరేంద్ర మోదీ కీలక పాత్ర పోషించారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
‘‘ఐపీయస్‌ పాత్రలో నటించాలని ప్రతి ఒక్కరూ కలలు కంటారు. నేనా కలని ఈ చిత్రంతో నెరవేర్చుకున్నా’’ అన్నారు కథానాయిక పాయల్‌ రాజ్‌పుత్‌. ఆమె ప్రధాన పాత్రలో తెరకెక్కుతున్న చిత్రం '5Ws' ‘సాధారణ ప్రశ్నలు.. అసాధారణ సమాధానాలు’ అనేది ఉపశీర్షిక. ప్రణదీప్‌ ఠాకోర్‌ దర్శకుడు. యశోధ ఠాకోర్‌ నిర్మాత. ఈ సినిమా ఫస్ట్‌లుక్‌ని హైదరాబాద్‌లో విడుదల చేశారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
పాస్‌బుక్ చివరి పేజీలో గీత సారాన్ని ముద్రించాలని ఆర్‌బీఐ అన్ని బ్యాంకులను ఆదేశించింది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కొకైన్‌ కరోనా వైరస్‌ని చంపేస్తుంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
రాజ్యసభ సభ్యుల్లో 19 మందిపై వచ్చిన ఫిర్యాదులు నిర్ణీత నిబంధనల ప్రకారం లేవంటూ నైతిక విలువల కమిటీ వాటిని తిరస్కరించింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఉప్పల్‌ స్టేడియంలో శుక్రవారం పండగ వాతావరణం నెలకొంది. భారత్‌-వెస్టిండీస్‌ తొలి టీ20 మ్యాచ్‌ను వీక్షించేందుకు అభిమానులు భారీగా తరలివచ్చారు. బ్యాట్స్‌మెన్‌ భారీ షాట్లతో చెలరేగిపోతుంటే ఆటను తనివితీరా ఆస్వాదించారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A పాజిటివ్ రకం రక్తం ఉన్న వ్యక్తులు కొత్త కరోనావైరస్ పొందే అవకాశం ఉంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ఉత్తరాఖండ్‌లోని రైల్వేస్టేషన్ల పేర్లు ఇకపై సంస్కృతంలోనూ కనిపించబోతున్నాయి. హిందీ, ఆంగ్లంతో పాటు ఆయా రాష్ట్రాల్లోని ద్వితీయ అధికార భాషలో రైల్వే ప్లాట్‌ఫాంలపై పేర్లు, సూచికలు రాయాలని రైల్వే నిబంధనలు చెబుతున్నాయని, ఇంతవరకు ఉర్దూలో ఉన్న పేర్లను ఆ ప్రకారమే సంస్కృతంలో రాయించబోతున్నామని ఉత్తర రైల్వే ముఖ్య ప్రజా సంబంధాల అధికారి దీపక్‌ కుమార్‌ తెలిపారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guntur కరోనా వ్యాక్సిన్ పేరుతో వస్తారు నమ్మారో నిండా మునిగినట్లే,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US ప్రయాణానికి సంబంధించి పాకిస్తాన్ రేటింగ్‌ను లెవల్3కి అప్‌గ్రేడ్ చేసింది అయితే రేటింగ్ 4తో ప్రయాణించవద్దని సూచించిన దేశాలలో భారతదేశం ఇప్పటికీ ఒకటి భారత్‌తో పాటు సిరియా యెమెన్‌ ఇరాన్‌ ఇరాక్‌ వంటి హింసాత్మక దేశాలు ఈ జాబితాలో చేరాయి,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
యోగి ఆదిత్యనాథ్ ప్రభుత్వం ఉత్తరప్రదేశ్ రాష్ట్రంలో ప్రవేశపెట్టిన జనాభా నియంత్రణ బిల్లును ఆస్ట్రేలియా ఎంపీ క్రేగ్ కెల్లి ప్రశంసించారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మహేంద్రసింగ్‌ ధోని అంతర్జాతీయ క్రికెట్లో కొనసాగాలని అనుకుంటే కొనసాగుతాడని.. దాని మీద మిగతా వాళ్లు చర్చ ఆపాలని టీమ్‌ఇండియా కోచ్‌ రవిశాస్త్రి అన్నాడు. జులైలో ప్రపంచకప్‌ తర్వాత ధోని ఆటకు దూరంగా ఉన్న సంగతి తెలిసిందే.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"త్రివిక్రమ్‌ ఓసారి పనిచేసిన కథానాయికతో మళ్లీ మళ్లీ పనిచేస్తుంటారు. ఇలియానా, సమంత లాంటి వారితో ఒకటి కన్నా ఎక్కువ సినిమాలే చేశారు. పూజా హెగ్డేతో రెండు సినిమాలు చేశారు త్రివిక్రమ్‌. ‘అరవింద సమేత వీర రాఘవ’, ‘అల వైకుంఠపురములో’ చిత్రాలు విజయాల్ని అందుకున్నాయి. ఇప్పుడు మరోసారి పూజనే నాయికగా ఎంచుకున్నారని సమాచారం. ఎన్టీఆర్‌ - త్రివిక్రమ్‌ కలయికలో ఓ చిత్రం తెరకెక్కనుంది. ఈ చిత్రంలో నాయికగా రష్మిక పేరు వినిపించింది. ఇప్పుడు పూజా హెగ్డే రేసులోకి వచ్చింది. ఎన్టీఆర్‌ - పూజ జంటని మరోసారి తెరపై చూపించాలని త్రివిక్రమ్‌ భావిస్తున్నట్టు తెలుస్తోంది. త్వరలో దీనిపై ఓ స్పష్టత రానుంది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ప్లాస్టిక్‌ వినియోగాన్ని తగ్గించే చర్యల్లో భాగంగా ప్యాకేజ్డ్‌ మంచి నీటికి బదులు కాగితంతో సీల్‌ చేసిన గాజు సీసాల వినియోగానికి హోటళ్లకు అనుమతులు ఇస్తున్నట్లు ఆహార భద్రత, ప్రమాణాల ప్రాధికార సంస్థ గురువారం తెలిపింది. ప్లాస్టిక్‌ పాత్రలు, స్ట్రాలు, కప్పులకు బదులు వెదురుతో చేసినవి ఉపయోగించేందుకు అనుమతించినట్లు వెల్లడించింది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020లో మిగిలి ఉన్నవన్నీ డైనోసార్‌లు భూమి మీదికి తిరిగి వచ్చాయి,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
పాక్‌ ఆక్రమిత కశ్మీర్‌ (పీవోకే) విషయంలో ప్రభుత్వ వర్గాల నుంచి ఆదేశాలు అందితే.. ఆ భూభాగాన్ని భారత్‌ నియంత్రణలోకి తీసుకొచ్చేందుకు చర్యలు చేపడతామని భారత సైన్యాధిపతి జనరల్‌ మనోజ్‌ ముకుంద్‌ నరవణే అన్నారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
అణచివేయబడిన T కణాల కారణంగా టీకాలు వేసిన కోవిడ్19లో క్యాన్సర్ ఇరవై రెట్లు పెరిగింది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
రాళ్లు విసిరినందుకు ఫొటోలోని వ్యక్తికి లక్షన్నర రూపాయల ఫైన్,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కొరోనా వ్యాప్తి చేయడానికి ముస్లిం హోటళ్లలో హిందువులు తినే ఆహారం లో ఉమ్మేసి ప్యాక్ చేస్తున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"బుర్ఖాలను వెంటనే నిషేధించాలని, మత-జాతి ప్రాతిపదికన ఏర్పడ్డ రాజకీయపార్టీల రిజిస్ట్రేషన్లను సస్పెండ్‌ చేయాలని శ్రీలంక పార్లమెంటరీ కమిటీ ప్రతిపాదించింది. ఆ దేశంలో గతేడాది ఈస్టర్‌ రోజున జరిగిన వరుస పేలుళ్లలో దాదాపు 250మంది మృతి చెందారు. ఈ ఘటన నేపథ్యంలో ఏర్పడ్డ పార్లమెంటరీ కమిటీ 14 వివాదాస్పద అంశాలపై అధ్యయనం చేసి శ్రీలంక పార్లమెంటుకు నివేదిక సమర్పించింది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
గోదావరి-కావేరి నదుల అనుసంధానానికి అవసరమయ్యే మొత్తాన్ని ఆర్థిక సంస్థల నుంచి రుణంగా సమకూర్చుకోవాలని యోచిస్తున్నట్లు కేంద్ర జలవనరుల శాఖ మంత్రి నితిన్‌ గడ్కరీ తెలిపారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"రైల్వేలో ఉద్యోగ నియామకాల కోసం నిర్వహిస్తున్న ఆర్‌ఆర్‌బీ పరీక్ష విషయంలో గందరగోళం ఏర్పడటంతో అభ్యర్థుల ఆగ్రహం కట్టెలు తెంచుకుంది. బిహార్‌లో ఒక రైలును దహనం చేశారు. అనేక రైళ్లపై రాళ్లతో దాడి చేశారు. యూపీలోనూ అభ్యర్థుల ఆందోళన హింసాత్మకంగా మారడంతో రైల్వేశాఖ అనేక రైళ్లను రద్దు చేసింది. పరీక్షను నిలిపివేయాలని నిర్ణయం తీసుకొంది. సమస్య పరిష్కారానికి ఉన్నతస్థాయి కమిటీని నియమించింది. అలాగే, రైల్వే ఆస్తుల విధ్వంసానికి పాల్పడినవారిని జీవితాంతం రైల్వే ఉద్యోగాలకు అనర్హులను చేస్తామని హెచ్చరించింది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ప్రజాస్వామ్య వ్యవస్థకు కంటికి కనిపించని అవరోధాన్ని సృష్టించే ప్రబల శక్తిగా ‘ఇంటర్నెట్‌’ మారిపోయిందని కేంద్ర ప్రభుత్వం సుప్రీంకోర్టుకు తెలిపింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"బాబ్రీ మసీదు కూల్చివేతకు ముందు సంబంధిత అధికారులు, సంస్థలతో చర్చలు జరిగిన అనంతరం హోంమంత్రిత్వశాఖ తయారు చేసిన సమగ్ర అత్యవసర ప్రణాళికను నాటి ప్రధాని పీవీ నరసింహారావు ఆమోదించలేదని కేంద్ర హోంశాఖ మాజీకార్యదర్శి మాధవ్‌గొడ్‌బొలే పేర్కొన్నారు. నాడు రాజకీయ సంకల్పం ఉండి ఉంటే బాబ్రీ మసీదు దక్కి ఉండేదని అభిప్రాయపడ్డారు. ఆ రోజుల్లో ప్రధానమంత్రి స్థాయిలో రాజకీయపరమైన చొరవతీసుకుని ఉంటే ఈ రామాయణాని(అయోధ్య వివాదం)కి చెందిన మహాభారతం జరిగి ఉండేదే కాదని అభిప్రాయపడ్డారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
బొగ్గు రంగంలో అంతర్జాతీయ సంస్థలకు అవకాశం కల్పించాలని కేంద్ర ప్రభుత్వం నిర్ణయించింది. గనుల వేలంలో ఆ సంస్థలు పాల్గొనేలా నిబంధనలను సరళీకరిస్తూ జారీ చేయనున్న అత్యవసర ఆదేశాల (ఆర్డినెన్స్‌)కు ఆమోదం తెలిపింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ముఖ్యమంత్రి కేసీఆర్‌, మంత్రి కేటీఆర్‌లను కించపరిచేలా సామాజిక మాధ్యమాల్లో చిత్రాలతో కూడిన అభ్యంతరకర సందేశాలు పంపిన ఆరుగురిపై కేసు నమోదు చేసిన సంఘటన .",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
వియత్నాంలో నల్ల పిల్లులను కోవిడ్19 నివారణగా చంపి తినేస్తున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"బతుకు తెరువు కోసం ఎడారి దేశం వెళ్లిన కారు డ్రైవరును లాటరీ రూపంలో అదృష్టం వరించింది. తిరువనంతపురానికి చెందిన అబ్దుల్‌ సలాం షానవాజ్‌ రెండు దశాబ్దాల నుంచి అబుధాబిలో నివసిస్తున్నాడు. సాదాసీదా జీవితం గడుపుతున్న అతడి జీవనరేఖ హఠాత్తుగా మారింది.. అబుధాబి పర్యాటక, సాంస్కృతికశాఖ నిర్వహించిన ‘మాల్‌ మిలియనీర్‌’ లాటరీలో అతడికి రూ.1,93,41,922 ప్రైజ్‌మనీ లభించింది. తాను 50 ఏళ్లు కష్టపడినా ఇంత సంపాదించి ఉండేవాడిని కానని అబ్దుల్‌ సలాం చెప్పాడు. చరవాణిలో వచ్చిన సంక్షిప్త సందేశ సమాచారం కనపడకపోయినా.. చివరికి నిర్వాహకులు తననే విజేతగా ప్రకటించారని చెప్పాడు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఎమ్మెల్సీ అనంతబాబు ఇంట్లో విషాదం బెయిల్ కోసం దరఖాస్తు,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
వాల్‌మార్ట్ పని గంటలను తగ్గిస్తుంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కొత్త హాంటా వైరస్ చైనాలో పుట్టుకొస్తున్న ప్రాణాంతక వైరస్దానికి మందు లేదు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975లో దేశంలో ఎమర్జెన్సీ సమయంలో ప్రధాని ఇందిరాగాంధీ జెఎన్‌యుకు పోలీసు బలగాలతో పాటు వచ్చి సీతారాం ఏచూరిని కొట్టారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
బురఖా ఓటు జిహాద్‌ను ప్రోత్సహిస్తోంది బురఖా ధరించిన వ్యక్తులను పోలింగ్ స్టేషన్ వెలుపల తనిఖీ చేయాలి మరియు ఫేస్ మ్యాచింగ్ ఉండాలి చాలా పోలింగ్‌ కేంద్రాల్లో బురఖాలు ధరించి నకిలీ ఓట్లు వేస్తున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
